company_permalink,company_name,homepage_url,company_category_list,funding_total_usd,status,company_country_code,company_city,funding_rounds,founded_at,first_funding_at,last_funding_at,time_before_first_fund,employee_count,number_of_technologies,annual_rev
/organization/ample-communications,Ample Communications,http://amplepk.net,Hardware + Software,25500000.0,operating,USA,Fremont,2,2000-01-01 00:00:00.000000000,2004-02-10,2005-01-01,1501 days 00:00:00,10,3,10000000.0
/organization/ample-hills-creamery,Ample Hills Creamery,http://amplehills.com/index.html,Specialty Foods,4000000.0,operating,USA,Brooklyn,1,2011-01-01 00:00:00.000000000,2015-11-16,2015-11-16,1780 days 00:00:00,56,11,10700000.0
/organization/amplidata,Amplidata,http://www.amplidata.com,Analytics|Cloud Computing|Cloud Data Services,44074955.0,acquired,BEL,Lochristi,6,2008-01-01 00:00:00.000000000,2010-05-26,2014-09-08,876 days 00:00:00,3,39,35000000.0
/organization/amplience,Amplience,http://amplience.com,Brand Marketing|E-Commerce,28192646.0,operating,GBR,London,5,2008-01-01 00:00:00.000000000,2011-02-22,2015-11-19,1148 days 00:00:00,190,16,9945000.0
/organization/amplifinity,Amplifinity,http://www.amplifinity.com,Brand Marketing|Enterprise Software|Marketing Automation|Technology,15589114.0,operating,USA,Ann Arbor,4,2011-01-01 00:00:00.000000000,2010-01-10,2015-05-20,-356 days +00:00:00,9,5,8000000.0
/organization/amplify,Amplify,http://amplify.com,Blogging Platforms|Curated Web|Education|Networking|Social Media,450000.0,operating,USA,Brooklyn,1,2000-07-12 00:00:00.000000000,2015-05-06,2015-05-06,5411 days 00:00:00,1500,30,210000000.0
/organization/amplify-health,Amplify Health,http://amplifyhealth.com,Health and Wellness|Health Care,0.0,operating,USA,San Francisco,2,2011-01-01 00:00:00.000000000,2013-06-01,2013-12-13,882 days 00:00:00,0,2,
/organization/amplify-la,Amplify.LA,http://amplify.la,Finance,8100000.0,operating,USA,Venice,2,2011-12-01 00:00:00.000000000,2013-08-09,2014-01-15,617 days 00:00:00,51,21,16206000.0
/organization/amplimed-corporation,AmpliMed Corporation,http://amplimed.com,Biotechnology,14140433.0,closed,USA,Tucson,3,1989-01-01 00:00:00.000000000,2008-01-14,2010-03-03,6952 days 00:00:00,74,14,
/organization/amplimmune,Amplimmune,http://www.amplimmune.com,Biotechnology|Health and Wellness|Medical|Pharmaceuticals,20000000.0,acquired,USA,Rockville,1,2002-04-08 20:46:43.240577680,2006-01-01,2006-01-01,1363 days 03:13:16.759422320,55,3,16838000.0
/organization/amplio-group,Amplio Group,http://www.amplio-group.com,Finance,22094400.0,operating,GBR,London,1,2008-02-07 20:46:43.240577680,2011-11-02,2011-11-02,1363 days 03:13:16.759422320,0,11,30000000.0
/organization/amplion-clinical-communications,Amplion Clinical Communications,http://www.amplionalert.com,Health Care,6706000.0,operating,USA,Nashville,3,1979-01-01 00:00:00.000000000,2012-09-01,2013-09-01,12297 days 00:00:00,0,5,
/organization/amplion-research,Amplion Research,http://amplion.com,Biotechnology,1000000.0,operating,USA,Bend,1,2013-01-01 00:00:00.000000000,2015-01-07,2015-01-07,736 days 00:00:00,15,13,1000000.0
/organization/amplisense,AmpliSense,http://www.amplisense.com/,Child Care|Cloud Data Services|Hardware + Software|Medical Devices|Mobile Health,205032.0,operating,FRA,Voisins-le-bretonneux,3,2012-12-01 00:00:00.000000000,2013-01-01,2014-07-01,31 days 00:00:00,3,2,212000.0
/organization/amplitude,Amplitude,http://amplitude.com,Analytics|Big Data|Mobile Analytics|SaaS,11000000.0,operating,USA,San Francisco,4,2012-01-01 00:00:00.000000000,2012-01-01,2015-08-05,0 days 00:00:00,730,31,167261000.0
/organization/amplyx-pharmaceuticals,Amplyx Pharmaceuticals,http://www.amplyx.com/,Pharmaceuticals,42000000.0,operating,USA,San Diego,2,2011-11-23 20:46:43.240577680,2015-08-18,2015-11-11,1363 days 03:13:16.759422320,11,7,10000000.0
/organization/amprice,amprice,http://www.amprice.de,Curated Web,467880.0,closed,DEU,Hanover,1,2005-05-25 00:00:00.000000000,2008-04-25,2008-04-25,1066 days 00:00:00,0,5,
/organization/amprius,Amprius,http://www.amprius.com,Nanotechnology,55000000.0,operating,USA,Sunnyvale,2,2008-01-01 00:00:00.000000000,2011-03-03,2014-01-06,1157 days 00:00:00,50,7,7000000.0
/organization/ampsocial,AMPSocial,http://www.ampsocial.io,Social Media|Software,0.0,operating,USA,Los Angeles,1,2014-10-10 00:00:00.000000000,2014-10-10,2014-10-10,0 days 00:00:00,0,0,
/organization/ampt,Ampt,http://www.ampt.com,Energy|Innovation Management|Technology,25000000.0,operating,USA,Fort Collins,1,2011-10-20 20:46:43.240577680,2015-07-15,2015-07-15,1363 days 03:13:16.759422320,18,9,19222000.0
/organization/ampt-animal-inc,Ampt Animal Inc.,http://www.amptanimal.com/,missing,100000.0,operating,USA,Seattle,1,2014-09-01 00:00:00.000000000,2015-11-04,2015-11-04,429 days 00:00:00,1,9,
/organization/ampulse,Ampulse,http://www.ampulse.com,Legal,15980000.0,operating,USA,Golden,4,2007-01-01 00:00:00.000000000,2009-11-01,2012-10-11,1035 days 00:00:00,69,4,27511000.0
/organization/ampush-media,Ampush,http://ampush.com,Advertising|Advertising Platforms|Digital Media|Mobile Advertising,15000000.0,operating,USA,San Francisco,1,2009-10-01 00:00:00.000000000,2015-10-20,2015-10-20,2210 days 00:00:00,95,19,22300000.0
/organization/ampy,AMPY,http://www.getampy.com,Energy|Technology,950000.0,operating,USA,Chicago,2,2013-01-16 00:00:00.000000000,2014-04-07,2015-10-22,446 days 00:00:00,19,1,
/organization/amrest-2,Amrest,https://www.amrest.eu/en,Restaurants,0.0,operating,POL,Wroclaw,1,1993-01-01 00:00:00.000000000,2015-08-15,2015-08-15,8261 days 00:00:00,4600,12,1509210000.0
/organization/amromco-energy,Amromco Energy,http://www.amromco.com,Clean Technology,0.0,operating,USA,Houston,1,2007-12-25 20:46:43.240577680,2011-09-19,2011-09-19,1363 days 03:13:16.759422320,83,3,59121000.0
/organization/ams-ag,ams AG,http://ams.com,Semiconductors,149938635.0,ipo,AUT,Unterpremstatten,1,1981-01-01 00:00:00.000000000,2011-07-29,2011-07-29,11166 days 00:00:00,17,15,45090000.0
/organization/ams-qi,AMS-Qi,http://www.ams-qi.com,Electrical Distribution|Mechanical Solutions|Test and Measurement,50000.0,operating,USA,Cambridge,1,2010-02-04 20:46:43.240577680,2013-10-30,2013-10-30,1363 days 03:13:16.759422320,2,3,1400000.0
/organization/ams-varicode,AMS VariCode,http://www.amsvaricode.com,Software,0.0,operating,USA,Scottsdale,1,1998-03-03 00:00:00.000000000,2014-07-15,2014-07-15,5978 days 00:00:00,0,0,
/organization/amsafe-aviation,AmSafe,http://www.amsafe.com/,missing,0.0,acquired,USA,Phoenix,1,1985-01-01 00:00:00.000000000,2004-09-01,2004-09-01,7183 days 00:00:00,220,3,270000000.0
/organization/amsc,AMSC,http://www.amsc.com,Clean Technology,25000000.0,ipo,USA,Devens,1,1987-01-01 00:00:00.000000000,2012-04-20,2012-04-20,9241 days 00:00:00,390,17,71281000.0
/organization/amstatz,amSTATZ,http://amstatz.com,Curated Web,1865000.0,operating,USA,Chicago,2,2012-01-01 00:00:00.000000000,2013-01-13,2014-06-26,378 days 00:00:00,2,2,1400000.0
/organization/amsterdam-systems,QDEGA Loyalty Solutions GmbH,http://www.qdega.com,CRM|Local|Mobile|Retail|SaaS|Sales and Marketing|Shopping|Social Media,260000.0,operating,DEU,Cologne,3,2012-10-31 00:00:00.000000000,2010-10-01,2011-05-01,-761 days +00:00:00,0,10,
/organization/amt,AMT,http://www.amt.com.cn/,EdTech|Education,7473841.0,operating,CHN,missing,1,1998-01-01 00:00:00.000000000,2010-10-01,2010-10-01,4656 days 00:00:00,73,1,
/organization/amt-aircraft-management-technologies,AMT (Aircraft Management Technologies),http://www.flightman.com,Software|Transportation,6779357.0,operating,IRL,Dublin,2,2000-10-01 00:00:00.000000000,2001-02-19,2002-05-20,141 days 00:00:00,5,11,15000000.0
/organization/amtec-lcc,Amtec,http://www.amtecinc.net,Consulting,5000000.0,closed,USA,Boca Raton,1,1972-01-01 00:00:00.000000000,2005-09-23,2005-09-23,12319 days 00:00:00,30,0,17500000.0
/organization/amteck,Amteck,http://www.amteck.com/,Construction,0.0,operating,USA,Lexington,1,1977-01-01 00:00:00.000000000,2015-07-14,2015-07-14,14073 days 00:00:00,370,11,169000000.0
/organization/amtt-figital-service-group,AMTT Digital Service Group,http://www.amtium.com,Games,10000000.0,operating,CHN,Beijing,1,2008-01-01 00:00:00.000000000,2009-03-16,2009-03-16,440 days 00:00:00,10,2,10000000.0
/organization/amulaire-thermal-technology,Amulaire Thermal Technology,http://amulaire.com,Hardware + Software,9541187.0,operating,USA,San Diego,2,2004-01-24 20:46:43.240577680,2007-10-19,2009-04-25,1363 days 03:13:16.759422320,44,8,18206000.0
/organization/amulet-pharmaceuticals,Amulet Pharmaceuticals,http://www.amuletpharma.com,Biotechnology,1700000.0,closed,USA,Rockville,1,2003-06-10 20:46:43.240577680,2007-03-05,2007-03-05,1363 days 03:13:16.759422320,2,8,
/organization/amulyte,Amulyte,http://www.amulyte.com,Health Care,255000.0,operating,USA,Mountain View,2,2012-01-01 00:00:00.000000000,2013-03-01,2013-05-31,425 days 00:00:00,10,1,10000000.0
/organization/amura,Amura,http://www.amura.co.uk,Biotechnology,1840000.0,operating,GBR,Babraham,1,2001-08-06 20:46:43.240577680,2005-05-01,2005-05-01,1363 days 03:13:16.759422320,31,7,4420000.0
/organization/amusing-quest,Amusing Quest,http://www.amusingquest.com,Kids|Marketplaces|Social Commerce,250000.0,operating,USA,Palo Alto,1,2013-01-01 00:00:00.000000000,2013-02-01,2013-02-01,31 days 00:00:00,41,1,3783000.0
/organization/amuso,Amuso,http://www.amuso.com,Brand Marketing|Content|Games|Networking,1500000.0,operating,GBR,London,1,2006-01-18 20:46:43.240577680,2009-10-13,2009-10-13,1363 days 03:13:16.759422320,2,3,
/organization/amvona,Amvona,http://www.amvona.com,Blogging Platforms|Curated Web,1000000.0,operating,USA,Hardwick,1,1999-01-01 00:00:00.000000000,2006-10-01,2006-10-01,2830 days 00:00:00,4,17,5405000.0
/organization/amw-foundation,AMW Foundation,http://www.amw-foundation.org,Medical,2500.0,operating,USA,Raleigh,1,2002-03-01 00:00:00.000000000,2014-08-27,2014-08-27,4562 days 00:00:00,0,5,
/organization/amw-gmbh,AMW GmbH,http://www.a-m-w.eu/,Pharmaceuticals,9192383.0,operating,DEU,missing,1,2010-12-07 20:46:43.240577680,2014-09-01,2014-09-01,1363 days 03:13:16.759422320,34,6,5500000.0
/organization/amware,Amware,http://amwarelogistics.com,Logistics,0.0,operating,USA,Eagle,1,2010-09-04 20:46:43.240577680,2014-05-30,2014-05-30,1363 days 03:13:16.759422320,220,16,25000000.0
/organization/amwins-group,AmWINS Group,http://www.amwins.com/,Distributors|Healthcare Services|Insurance,0.0,acquired,USA,Charlotte,1,2011-07-26 20:46:43.240577680,2015-04-20,2015-04-20,1363 days 03:13:16.759422320,3300,13,1400000000.0
/organization/amx,AMX,http://www.amx.com,Digital Signage|Software|Television,0.0,acquired,USA,Richardson,1,1982-01-01 00:00:00.000000000,1995-03-31,1995-03-31,4837 days 00:00:00,15,21,5000000.0
/organization/amylyx-pharmaceutical,Amylyx Pharmaceutical,http://amylyx.com/,Pharmaceuticals,1440000.0,operating,USA,Cambridge,1,2012-02-22 20:46:43.240577680,2015-11-17,2015-11-17,1363 days 03:13:16.759422320,210,5,650000.0
/organization/amyris-biotechnologies,Amyris Biotechnologies,http://amyris.com/,Biotechnology|Chemicals|Clean Technology|Renewable Energies,417040423.0,ipo,USA,Emeryville,10,2003-01-01 00:00:00.000000000,2006-10-12,2012-02-27,1380 days 00:00:00,1200,22,356785000.0
/organization/an-estuary,An Estuary,http://anestuary.com,Corporate Training|Software,100000.0,operating,USA,Baltimore,1,2013-04-10 00:00:00.000000000,2013-12-02,2013-12-02,236 days 00:00:00,2,1,3066000.0
/organization/anabios,AnaBios,http://www.anabios.com,Analytics,1318297.0,operating,USA,San Diego,1,2007-07-10 20:46:43.240577680,2011-04-04,2011-04-04,1363 days 03:13:16.759422320,36,7,3500000.0
/organization/anacail,Anacail,http://www.anacail.com/,Services,3000000.0,operating,GBR,Glasgow,1,2011-08-04 20:46:43.240577680,2015-04-29,2015-04-29,1363 days 03:13:16.759422320,58,7,6848000.0
/organization/anacatum-design,AnaCatum,http://www.anacatum.com,Software,1481639.0,acquired,SWE,Linköping,1,2008-08-05 20:46:43.240577680,2012-04-30,2012-04-30,1363 days 03:13:16.759422320,330,1,4457000.0
/organization/anacle-systems,Anacle Systems,http://www.anacle.com/main/index.php,Energy Management|Enterprise Software|Technology,1970000.0,operating,SGP,Singapore,2,2003-04-08 20:46:43.240577680,2007-01-01,2013-12-01,1363 days 03:13:16.759422320,160,8,35000000.0
/organization/anacomp,Anacomp,http://www.anacomp.com,Consulting,7500000.0,acquired,USA,San Diego,1,1968-01-01 00:00:00.000000000,2009-06-08,2009-06-08,15134 days 00:00:00,190,13,7703000.0
/organization/anaconda-pharma,Anaconda Pharma,http://www.anacondapharma.com,Biotechnology,3240000.0,operating,FRA,Paris,1,2006-10-24 20:46:43.240577680,2010-07-19,2010-07-19,1363 days 03:13:16.759422320,320,0,21905000.0
/organization/anacor-pharmaceutical,Anacor Pharmaceutical,http://www.anacor.com,Biotechnology|Health Care,198500000.0,ipo,USA,Palo Alto,8,2000-01-01 00:00:00.000000000,2002-11-01,2013-06-12,1035 days 00:00:00,34,2,84600000.0
/organization/anadigm,Anadigm,http://www.anadigm.com/,Semiconductors|Technology,15000000.0,closed,GBR,Crewe,1,2000-01-07 20:46:43.240577680,2003-10-02,2003-10-02,1363 days 03:13:16.759422320,2,2,18709000.0
/organization/anadys,Anadys,http://www.anadyspharma.com,Biotechnology,17500000.0,closed,USA,San Diego,1,2005-09-09 20:46:43.240577680,2009-06-04,2009-06-04,1363 days 03:13:16.759422320,0,4,5000000.0
/organization/anaeco,Anaeco,http://www.anaeco.com/,Environmental Innovation,4000000.0,ipo,AUS,Bentley,1,1999-01-01 00:00:00.000000000,2015-02-06,2015-02-06,5880 days 00:00:00,550,4,58202000.0
/organization/anaergia,Anaergia,http://anaergia.com,Clean Technology,46256055.0,operating,CAN,Toronto,1,2010-01-12 20:46:43.240577680,2013-10-07,2013-10-07,1363 days 03:13:16.759422320,220,14,104054000.0
/organization/anafocus,Anafocus,http://anafocus.com,Sensors,0.0,acquired,ESP,Seville,1,1999-10-06 20:46:43.240577680,2003-07-01,2003-07-01,1363 days 03:13:16.759422320,8,1,10000000.0
/organization/anafore,Anafore,http://www.referralcandy.com/,Software,0.0,operating,USA,Torrance,1,2009-01-01 00:00:00.000000000,2011-05-24,2011-05-24,873 days 00:00:00,38,29,5000000.0
/organization/anagear,Anagear,http://www.anagear.com/,Internet of Things|Semiconductors,0.0,closed,NLD,Rosmalen,1,2009-02-09 00:00:00.000000000,2012-01-11,2012-01-11,1066 days 00:00:00,570,9,5000000.0
/organization/anagnostics,Anagnostics,http://www.anagnostics.com,Biotechnology|Health Diagnostics,3790000.0,operating,AUT,missing,1,2005-06-04 20:46:43.240577680,2009-02-27,2009-02-27,1363 days 03:13:16.759422320,0,0,1400000.0
/organization/anagog,Anagog,http://www.anagog.com,Apps|Navigation|Parking|Social + Mobile + Local|Transportation,1000000.0,operating,ISR,Ramat Gan,1,2014-01-01 00:00:00.000000000,2014-12-03,2014-12-03,336 days 00:00:00,54,18,5000000.0
/organization/anagran-inc,Anagran,http://www.anagran.com,Web Hosting,34600000.0,closed,USA,Sunnyvale,3,2004-01-01 00:00:00.000000000,2005-11-16,2008-09-15,685 days 00:00:00,7,0,10000000.0
/organization/analiza,Analiza,http://www.analiza.com/,Biotechnology|Diagnostics|Pharmaceuticals,600000.0,operating,USA,Cleveland,2,2003-11-27 20:46:43.240577680,2007-08-22,2008-09-04,1363 days 03:13:16.759422320,23,12,41016000.0
/organization/analogix-semiconductor,Analogix Semiconductor,http://www.analogix.com,Semiconductors,39400000.0,operating,USA,Santa Clara,3,2002-03-01 00:00:00.000000000,2005-06-30,2009-08-17,1217 days 00:00:00,170,7,22340000.0
/organization/analogy-co,Analogy Co.,http://www.analogy.co/,Artificial Intelligence|Knowledge Management,587090.0143,operating,HUN,Budapest,2,2014-01-01 00:00:00.000000000,2014-01-01,2015-09-01,0 days 00:00:00,4,6,
/organization/analyst,Robinhood,https://www.robinhood.com/,Finance|Financial Services|Mobile|Personal Finance,66000000.0,operating,USA,Palo Alto,3,2013-01-01 00:00:00.000000000,2013-12-01,2015-05-07,334 days 00:00:00,4300,20,1815143000.0
/organization/analyte-logic,Analyte Logic,http://analytelogic.com,Biotechnology,700000.0,operating,USA,Denver,1,2008-01-01 00:00:00.000000000,2012-07-26,2012-07-26,1668 days 00:00:00,2,0,
/organization/analytically-driven,Analytically Driven,http://analyticallydriven.com/,Analytics|Services|Software,0.0,operating,USA,Charlotte,1,2015-06-01 00:00:00.000000000,2015-08-19,2015-08-19,79 days 00:00:00,0,5,
/organization/analyticmate,Analyticmate,http://www.analyticmate.com,Analytics|Big Data|Security,1420000.0,operating,USA,San Francisco,1,2009-12-07 20:46:43.240577680,2013-09-01,2013-09-01,1363 days 03:13:16.759422320,5,2,
/organization/analyticon-discovery,AnalytiCon Discovery,http://www.ac-discovery.com,Biotechnology,3040000.0,operating,DEU,Potsdam,1,2001-08-03 20:46:43.240577680,2005-04-28,2005-04-28,1363 days 03:13:16.759422320,26,3,13400000.0
/organization/analytics-engines,Analytics Engines,http://analyticsengines.com,Software,1515251.0,operating,GBR,Belfast,1,2008-01-01 00:00:00.000000000,2014-03-04,2014-03-04,2254 days 00:00:00,18,16,63003000.0
/organization/analytics-for-life,Analytics For Life,http://analytics4life.com/,Biotechnology,1846400.0,operating,CAN,Kingston,1,2011-09-07 20:46:43.240577680,2015-06-02,2015-06-02,1363 days 03:13:16.759422320,45,11,3000000.0
/organization/analytics-quotient,Analytics Quotient,http://aqinsights.com,Advertising,19515.0,operating,USA,Atlanta,1,2008-01-01 00:00:00.000000000,2010-04-12,2010-04-12,832 days 00:00:00,420,3,12500000.0
/organization/analyze,Analyze,http://analyzecorp.com,Software,805000.0,operating,USA,Fairfax,1,2013-01-01 00:00:00.000000000,2015-09-01,2015-09-01,973 days 00:00:00,21,7,2000000.0
/organization/analyze-re,Analyze Re,http://www.analyzere.com,Analytics|Big Data Analytics|Enterprise Software|Finance Technology|Financial Services|FinTech|Insurance|Predictive Analytics,1346153.0,operating,CAN,Halifax,1,2013-01-01 00:00:00.000000000,2013-11-05,2013-11-05,308 days 00:00:00,15,8,2300000.0
/organization/anam-mobile,Anam Mobile,http://www.anam.com,Messaging,16940000.0,operating,IRL,Dublin,1,1999-01-01 00:00:00.000000000,2006-02-02,2006-02-02,2589 days 00:00:00,83,9,14000000.0
/organization/anametrix,Anametrix,http://anametrix.com,Analytics|Big Data|Internet|Media|SaaS,5550000.0,acquired,USA,San Diego,3,2010-01-01 00:00:00.000000000,2010-09-03,2012-10-09,245 days 00:00:00,4,4,2095000.0
/organization/ananas-2,Ananas,http://www.ananas.us,Design,20000.0,operating,USA,Boulder,1,2015-04-13 00:00:00.000000000,2015-11-18,2015-11-18,219 days 00:00:00,0,7,
/organization/anapa-biotech,Anapa Biotech,http://www.anapabiotech.com,Biotechnology|Health Diagnostics,1000000.0,operating,DNK,Hvidovre,1,2003-05-02 20:46:43.240577680,2007-01-25,2007-01-25,1363 days 03:13:16.759422320,3,7,2000000.0
/organization/anaphore,Anaphore,http://www.anaphoreinc.com,Biotechnology,24300000.0,closed,USA,La Jolla,3,2008-01-01 00:00:00.000000000,2008-01-31,2009-06-09,30 days 00:00:00,10,1,10000000.0
/organization/anaplan,Anaplan,http://www.anaplan.com,Cloud Computing|Enterprise Software,144400000.0,operating,USA,San Francisco,3,2006-01-01 00:00:00.000000000,2012-01-19,2014-05-13,2209 days 00:00:00,2500,35,552022000.0
/organization/anapsis,Anapsis,http://www.anapsis.com,Analytics,100000.0,operating,USA,San Francisco,1,2009-09-06 20:46:43.240577680,2013-06-01,2013-06-01,1363 days 03:13:16.759422320,1,0,
/organization/anaptysbio,AnaptysBio,http://www.anaptysbio.com,Biotechnology,85946511.0,operating,USA,San Diego,5,2005-01-01 00:00:00.000000000,2006-07-31,2015-07-15,576 days 00:00:00,110,15,77164000.0
/organization/anaqua,Anaqua,http://anaqua.com,Software,125000000.0,operating,USA,Boston,2,2004-01-01 00:00:00.000000000,2013-07-17,2013-10-17,3485 days 00:00:00,380,21,43864000.0
/organization/anatexis,Anatexis,http://www.yesmyboss.tripleclicks.com,E-Commerce,5000.0,operating,UGA,Kampala,1,2013-12-20 00:00:00.000000000,2014-02-25,2014-02-25,67 days 00:00:00,19,9,10163000.0
/organization/anatole,Anatole,http://www.anatole.net,Software,3241000.0,operating,FRA,Courbevoie,2,2002-09-18 20:46:43.240577680,2006-06-13,2010-11-03,1363 days 03:13:16.759422320,3,3,4876000.0
/organization/anavex,Anavex,http://anavex.com,Biotechnology,12600000.0,closed,USA,New York,2,2009-10-13 20:46:43.240577680,2013-07-08,2014-03-19,1363 days 03:13:16.759422320,32,6,10909000.0
/organization/anbado-video,Anbado Video,http://anbado.com/,Video,0.0,operating,SOU,missing,1,2013-03-02 00:00:00.000000000,2014-04-01,2014-04-01,395 days 00:00:00,0,3,
/organization/ancanco,Ancanco,http://www.turningmillenergy.com,Commercial Solar|Energy Management|Renewable Energies,0.0,operating,USA,Cotuit,1,2013-11-11 00:00:00.000000000,2013-10-17,2013-10-17,-25 days +00:00:00,29,1,3130000.0
/organization/ancera,Ancera,http://ancera.com/,Biotechnology|Health Diagnostics,1277500.0,operating,USA,Branford,2,2011-01-01 00:00:00.000000000,2013-03-14,2013-11-25,803 days 00:00:00,51,8,5000000.0
/organization/ancestry-com,Ancestry,http://ancestry.com,E-Commerce|Internet,333200000.0,ipo,USA,Provo,2,1983-01-01 00:00:00.000000000,1999-09-01,2007-10-16,6087 days 00:00:00,1800,39,1000000000.0
/organization/anchanto,Anchanto,http://www.anchanto.com,E-Commerce,0.0,operating,SGP,Singapore,2,2011-07-17 00:00:00.000000000,2014-04-05,2015-11-12,993 days 00:00:00,250,20,8200000.0
/organization/anchiva-systems,Anchiva Systems,http://www.anchiva.com,Web Hosting,7000000.0,operating,USA,San Jose,1,2004-10-01 00:00:00.000000000,2006-05-01,2006-05-01,577 days 00:00:00,10,3,13632000.0
/organization/anchor-bay-technologies,Anchor Bay Technologies,http://anchorbaytech.com,Semiconductors|Video,10000000.0,acquired,USA,Campbell,2,2001-10-01 00:00:00.000000000,2003-05-16,2007-01-29,592 days 00:00:00,0,3,7500000.0
/organization/anchor-fabrication,Anchor Fabrication,http://www.anchorfabrication.com,Material Science,25000000.0,operating,USA,Texas,1,1990-01-01 00:00:00.000000000,2015-07-17,2015-07-17,9328 days 00:00:00,120,25,7117000.0
/organization/anchor-id-inc,Anchor ID,http://anchorid.com,Biometrics|IaaS|Identity|Identity Management|Mobile|Online Identity|SaaS|Security|Software|Startups,830000.0,operating,USA,Kingston,3,2014-01-15 00:00:00.000000000,2014-07-02,2015-08-05,168 days 00:00:00,50,11,4196000.0
/organization/anchor-semiconductor,Anchor Semiconductor,http://www.anchorsemi.com,Semiconductors,7200000.0,operating,USA,Santa Clara,1,2003-01-08 20:46:43.240577680,2006-10-03,2006-10-03,1363 days 03:13:16.759422320,21,7,10000000.0
/organization/anchor-therapeutics,Anchor Therapeutics,http://www.anchortx.com,Biotechnology,10000000.0,operating,USA,Cambridge,1,2006-01-01 00:00:00.000000000,2010-08-20,2010-08-20,1692 days 00:00:00,4,1,28965000.0
/organization/anchor-travel,anchor.travel,http://anchor.travel/,Leisure|Marketplaces|Sports|Travel,0.0,operating,CYP,Nicosia,1,2009-04-08 20:46:43.240577680,2013-01-01,2013-01-01,1363 days 03:13:16.759422320,0,10,
/organization/anchorfree,AnchorFree,http://www.anchorfree.com,Mobile Security|Privacy|Security|Wireless,62800000.0,operating,USA,Menlo Park,3,2005-11-28 00:00:00.000000000,2006-01-01,2012-05-21,34 days 00:00:00,56,14,37333000.0
/organization/anchorintelligence,Anchor Intelligence,http://www.anchorintelligence.com,Advertising,6000000.0,closed,USA,Mountain View,2,2007-01-01 00:00:00.000000000,2007-01-01,2007-09-01,0 days 00:00:00,0,5,7000000.0
/organization/anchovi-labs,Anchovi Labs,http://www.anchovi.com,Photography,15000.0,closed,USA,missing,1,2011-11-01 00:00:00.000000000,2012-06-11,2012-06-11,223 days 00:00:00,0,2,
/organization/ancoa-software,Ancoa Software,http://www.ancoa.com,Big Data Analytics|Data Visualization|FinTech|Fraud Detection,6367595.0,operating,GBR,London,2,2010-05-10 00:00:00.000000000,2014-12-19,2015-09-21,1684 days 00:00:00,110,6,6000000.0
/organization/ancora-pharmaceuticals,Ancora Pharmaceuticals,http://www.ancorapharma.com,Biotechnology,800000.0,operating,USA,Medford,2,2001-01-01 00:00:00.000000000,2007-05-03,2009-11-09,2313 days 00:00:00,0,3,600000.0
/organization/anctu,Anctu,http://anctu.com,Enterprise Software|Social Media Marketing|Software,30000.0,operating,HRV,Osijek,1,2012-02-09 00:00:00.000000000,2013-05-03,2013-05-03,449 days 00:00:00,0,2,
/organization/anda,Anda,http://www.andanet.com/login.htm,Health and Wellness,155000.0,ipo,USA,Weston,1,1992-01-01 00:00:00.000000000,2013-12-03,2013-12-03,8007 days 00:00:00,540,5,600000000.0
/organization/anda-networks,ANDA Networks,http://www.andanetworks.com,Mobile,10500000.0,operating,USA,Sunnyvale,1,1998-01-01 00:00:00.000000000,2006-06-06,2006-06-06,3078 days 00:00:00,37,19,
/organization/andalyze,ANDalyze,http://andalyze.com,Analytics|Biotechnology|Clean Technology|Water Purification,4313980.0,operating,USA,Champaign,4,2005-01-01 00:00:00.000000000,2012-01-31,2014-12-05,2586 days 00:00:00,6,7,5000000.0
/organization/andaman7,Andaman7,http://www.andaman7.com,Health Care|mHealth|Mobile Health,1430662.397,operating,BEL,missing,1,2014-11-07 00:00:00.000000000,2015-11-03,2015-11-03,361 days 00:00:00,19,24,2300000.0
/organization/andapt,AnDAPT,http://www.andapt.com/,Digital Media|Innovation Management|Technology,0.0,operating,USA,Santa Clara,1,2011-02-10 20:46:43.240577680,2014-11-05,2014-11-05,1363 days 03:13:16.759422320,28,16,
/organization/andbio,ANDbio,https://www.andbio.com/,Biotechnology|Medical,0.0,operating,USA,missing,1,2010-07-04 00:00:00.000000000,2014-11-06,2014-11-06,1586 days 00:00:00,33,27,940000.0
/organization/andean-designs,Andean Designs,http://www.andean-designs.com,Design,40000.0,operating,CHL,Puerto Varas,1,2011-10-01 00:00:00.000000000,2012-04-10,2012-04-10,192 days 00:00:00,0,0,
/organization/andegavia-cask-wines,Andegavia Cask Wines,http://www.andegavia.com,Consumer Goods|E-Commerce|Wine And Spirits,900000.0,operating,USA,Napa,2,2013-07-15 00:00:00.000000000,2013-12-15,2014-07-31,153 days 00:00:00,7,3,230000.0
/organization/andel,Andel,http://www.andel.co.uk,Hardware + Software,1140000.0,operating,GBR,Huddersfield,1,1992-01-01 00:00:00.000000000,2008-10-07,2008-10-07,6124 days 00:00:00,35,7,601000.0
/organization/andela,Andela,http://www.andela.com/,Recruiting|Software,13000000.0,operating,USA,New York,2,2014-05-21 00:00:00.000000000,2014-09-23,2015-06-25,125 days 00:00:00,1600,35,60000000.0
/organization/andera,Andera,http://andera.com,Finance,9350000.0,acquired,USA,Providence,2,2000-06-01 00:00:00.000000000,2008-05-01,2010-09-27,2891 days 00:00:00,150,2,9500000.0
